"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04203099999","2010-09-30T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","330,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0027,1","-0045,1","10001,1","99999,9,09983,1","2,1,005,1,+999,9",,"SYN060AAXX  30064 04203 46/// /3319 11027 21045 39983 40001 52005;",
"04203099999","2010-09-30T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","330,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0026,1","-0049,1","10012,1","99999,9,09994,1","2,1,011,1,+999,9",,"SYN060AAXX  30094 04203 46/// /3317 11026 21049 39994 40012 52011;",
"04203099999","2010-09-30T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0027,1","-0050,1","10025,1","99999,9,10007,1","2,1,013,1,+999,9",,"SYN060AAXX  30124 04203 46/// /3213 11027 21050 30007 40025 52013;",
"04203099999","2010-09-30T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0026,1","-0047,1","10037,1","99999,9,10019,1","2,1,012,1,+999,9",,"SYN060AAXX  30154 04203 46/// /3108 11026 21047 30019 40037 52012;",
"04203099999","2010-09-30T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0028,1","-0051,1","10050,1","99999,9,10032,1","2,1,013,1,+999,9",,"SYN060AAXX  30184 04203 46/// /2807 11028 21051 30032 40050 52013;",
"04203099999","2010-09-30T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0032,1","-0056,1","10069,1","99999,9,10051,1","2,1,019,1,+999,9",,"SYN060AAXX  30214 04203 46/// /3008 11032 21056 30051 40069 52019;",
"04203099999","2010-10-01T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0038,1","-0053,1","10079,1","99999,9,10061,1","2,1,010,1,+999,9",,"SYN060AAXX  01004 04203 46/// /3208 11038 21053 30061 40079 52010;",
"04203099999","2010-10-01T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0036,1","-0048,1","10081,1","99999,9,10063,1","2,1,002,1,+999,9",,"SYN060AAXX  01034 04203 46/// /3109 11036 21048 30063 40081 52002;",
"04203099999","2010-10-01T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0034,1","-0073,1","10079,1","99999,9,10061,1","7,1,002,1,+999,9",,"SYN060AAXX  01064 04203 46/// /3015 11034 21073 30061 40079 57002;",
"04203099999","2010-10-01T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0037,1","-0081,1","10081,1","99999,9,10063,1","2,1,002,1,+999,9",,"SYN060AAXX  01094 04203 46/// /3212 11037 21081 30063 40081 52002;",
"04203099999","2010-10-01T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0034,1","-0065,1","10074,1","99999,9,10056,1","7,1,007,1,+999,9",,"SYN060AAXX  01124 04203 46/// /3210 11034 21065 30056 40074 57007;",
"04203099999","2010-10-01T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0045,1","-0060,1","10062,1","99999,9,10044,1","7,1,012,1,+999,9",,"SYN060AAXX  01154 04203 46/// /3112 11045 21060 30044 40062 57012;",
"04203099999","2010-10-01T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0033,1","-0054,1","10047,1","99999,9,10029,1","7,1,015,1,+999,9",,"SYN060AAXX  01184 04203 46/// /3008 11033 21054 30029 40047 57015;",
"04203099999","2010-10-01T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0022,1","-0035,1","10039,1","99999,9,10021,1","7,1,008,1,+999,9",,"SYN060AAXX  01214 04203 46/// /3414 11022 21035 30021 40039 57008;",
"04203099999","2010-10-02T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0027,1","-0042,1","10029,1","99999,9,10011,1","7,1,010,1,+999,9",,"SYN060AAXX  02004 04203 46/// /3217 11027 21042 30011 40029 57010;",
"04203099999","2010-10-02T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0034,1","-0051,1","10020,1","99999,9,10002,1","7,1,009,1,+999,9",,"SYN060AAXX  02034 04203 46/// /3217 11034 21051 30002 40020 57009;",
"04203099999","2010-10-02T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0046,1","-0061,1","10015,1","99999,9,09997,1","7,1,005,1,+999,9",,"SYN060AAXX  02064 04203 46/// /3121 11046 21061 39997 40015 57005;",
"04203099999","2010-10-02T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0050,1","-0063,1","10019,1","99999,9,10001,1","2,1,004,1,+999,9",,"SYN060AAXX  02094 04203 46/// /3120 11050 21063 30001 40019 52004;",
"04203099999","2010-10-02T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0057,1","-0079,1","10023,1","99999,9,10005,1","2,1,004,1,+999,9",,"SYN060AAXX  02124 04203 46/// /3119 11057 21079 30005 40023 52004;",
"04203099999","2010-10-02T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0054,1","-0089,1","10020,1","99999,9,10002,1","7,1,003,1,+999,9",,"SYN060AAXX  02154 04203 46/// /3118 11054 21089 30002 40020 57003;",
"04203099999","2010-10-02T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0053,1","-0092,1","10023,1","99999,9,10005,1","2,1,003,1,+999,9",,"SYN060AAXX  02184 04203 46/// /3115 11053 21092 30005 40023 52003;",
"04203099999","2010-10-02T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0056,1","-0093,1","10020,1","99999,9,10002,1","7,1,003,1,+999,9",,"SYN060AAXX  02214 04203 46/// /3211 11056 21093 30002 40020 57003;",
"04203099999","2010-10-03T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0058,1","-0098,1","10013,1","99999,9,09995,1","7,1,007,1,+999,9",,"SYN060AAXX  03004 04203 46/// /2903 11058 21098 39995 40013 57007;",
"04203099999","2010-10-03T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0054,1","-0093,1","09999,1","99999,9,09981,1","7,1,014,1,+999,9",,"SYN060AAXX  03034 04203 46/// /1404 11054 21093 39981 49999 57014;",
"04203099999","2010-10-03T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0045,1","-0097,1","09983,1","99999,9,09965,1","7,1,016,1,+999,9",,"SYN060AAXX  03064 04203 46/// /1605 11045 21097 39965 49983 57016;",
"04203099999","2010-10-03T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0043,1","-0082,1","09968,1","99999,9,09950,1","7,1,015,1,+999,9",,"SYN060AAXX  03094 04203 46/// /1405 11043 21082 39950 49968 57015;",
"04203099999","2010-10-03T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","150,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0040,1","-0066,1","09948,1","99999,9,09930,1","7,1,020,1,+999,9",,"SYN060AAXX  03124 04203 46/// /1516 11040 21066 39930 49948 57020;",
"04203099999","2010-10-03T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","150,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0038,1","-0055,1","09937,1","99999,9,09919,1","7,1,011,1,+999,9",,"SYN060AAXX  03154 04203 46/// /1513 11038 21055 39919 49937 57011;",
"04203099999","2010-10-03T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","150,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0036,1","-0050,1","09926,1","99999,9,09908,1","7,1,011,1,+999,9",,"SYN060AAXX  03184 04203 46/// /1514 11036 21050 39908 49926 57011;",
"04203099999","2010-10-03T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","150,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0034,1","-0045,1","09917,1","99999,9,09899,1","7,1,009,1,+999,9",,"SYN060AAXX  03214 04203 46/// /1515 11034 21045 39899 49917 57009;",
"04203099999","2010-10-04T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0043,1","-0057,1","09920,1","99999,9,09902,1","2,1,003,1,+999,9",,"SYN060AAXX  04004 04203 46/// /1804 11043 21057 39902 49920 52003;",
"04203099999","2010-10-04T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0041,1","-0053,1","09921,1","99999,9,09903,1","2,1,001,1,+999,9",,"SYN060AAXX  04034 04203 46/// /1803 11041 21053 39903 49921 52001;",
"04203099999","2010-10-04T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0052,1","-0065,1","09923,1","99999,9,09905,1","2,1,002,1,+999,9",,"SYN060AAXX  04064 04203 46/// /2802 11052 21065 39905 49923 52002;",
"04203099999","2010-10-04T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0051,1","-0064,1","09922,1","99999,9,09904,1","7,1,001,1,+999,9",,"SYN060AAXX  04094 04203 46/// /3105 11051 21064 39904 49922 57001;",
"04203099999","2010-10-04T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0044,1","-0062,1","09919,1","99999,9,09901,1","7,1,003,1,+999,9",,"SYN060AAXX  04124 04203 46/// /3107 11044 21062 39901 49919 57003;",
"04203099999","2010-10-04T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0037,1","-0049,1","09914,1","99999,9,09896,1","7,1,005,1,+999,9",,"SYN060AAXX  04154 04203 46/// /3607 11037 21049 39896 49914 57005;",
"04203099999","2010-10-04T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0036,1","-0047,1","09908,1","99999,9,09890,1","7,1,006,1,+999,9",,"SYN060AAXX  04184 04203 46/// /1006 11036 21047 39890 49908 57006;",
"04203099999","2010-10-04T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","110,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0033,1","-0047,1","09900,1","99999,9,09882,1","7,1,008,1,+999,9",,"SYN060AAXX  04214 04203 46/// /1107 11033 21047 39882 49900 57008;",
"04203099999","2010-10-05T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","060,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0026,1","-0037,1","09886,1","99999,9,09869,1","7,1,013,1,+999,9",,"SYN060AAXX  05004 04203 46/// /0615 11026 21037 39869 49886 57013;",
"04203099999","2010-10-05T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","020,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0021,1","-0074,1","09869,1","99999,9,09852,1","7,1,017,1,+999,9",,"SYN060AAXX  05034 04203 46/// /0220 11021 21074 39852 49869 57017;",
"04203099999","2010-10-05T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0021,1","-0080,1","09850,1","99999,9,09833,1","7,1,019,1,+999,9",,"SYN060AAXX  05064 04203 46/// /0218 11021 21080 39833 49850 57019;",
"04203099999","2010-10-05T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","020,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0018,1","-0069,1","09837,1","99999,9,09820,1","7,1,013,1,+999,9",,"SYN060AAXX  05094 04203 46/// /0215 11018 21069 39820 49837 57013;",
"04203099999","2010-10-05T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","350,1,N,0144,1","99999,9,9,N","999999,9,N,1","-0026,1","-0062,1","09828,1","99999,9,09811,1","7,1,009,1,+999,9",,"SYN060AAXX  05124 04203 46/// /3528 11026 21062 39811 49828 57009;",
"04203099999","2010-10-05T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","350,1,N,0159,1","99999,9,9,N","999999,9,N,1","-0033,1","-0064,1","09816,1","99999,9,09799,1","7,1,012,1,+999,9",,"SYN060AAXX  05154 04203 46/// /3531 11033 21064 39799 49816 57012;",
"04203099999","2010-10-05T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0035,1","-0046,1","09809,1","99999,9,09792,1","7,1,007,1,+999,9",,"SYN060AAXX  05184 04203 46/// ///// 11035 21046 39792 49809 57007;",
"04203099999","2010-10-05T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0050,1","-0061,1","09821,1","99999,9,09804,1","2,1,012,1,+999,9",,"SYN060AAXX  05214 04203 46/// ///// 11050 21061 39804 49821 52012;",
"04203099999","2010-10-06T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0058,1","-0071,1","09838,1","99999,9,09821,1","2,1,017,1,+999,9",,"SYN060AAXX  06004 04203 46/// ///// 11058 21071 39821 49838 52017;",
"04203099999","2010-10-06T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0057,1","-0085,1","09850,1","99999,9,09833,1","2,1,012,1,+999,9",,"SYN060AAXX  06034 04203 46/// ///// 11057 21085 39833 49850 52012;",
"04203099999","2010-10-06T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0159,1","99999,9,9,N","999999,9,N,1","-0066,1","-0094,1","09855,1","99999,9,09838,1","2,1,005,1,+999,9",,"SYN060AAXX  06064 04203 46/// /3031 11066 21094 39838 49855 52005;",
"04203099999","2010-10-06T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0139,1","99999,9,9,N","999999,9,N,1","-0069,1","-0097,1","09875,1","99999,9,09858,1","2,1,020,1,+999,9",,"SYN060AAXX  06094 04203 46/// /3127 11069 21097 39858 49875 52020;",
"04203099999","2010-10-06T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0123,1","99999,9,9,N","999999,9,N,1","-0069,1","-0107,1","09892,1","99999,9,09875,1","2,1,017,1,+999,9",,"SYN060AAXX  06124 04203 46/// /3124 11069 21107 39875 49892 52017;",
"04203099999","2010-10-06T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0060,1","-0092,1","09906,1","99999,9,09888,1","2,1,013,1,+999,9",,"SYN060AAXX  06154 04203 46/// /3021 11060 21092 39888 49906 52013;",
"04203099999","2010-10-06T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0057,1","-0090,1","09927,1","99999,9,09909,1","2,1,021,1,+999,9",,"SYN060AAXX  06184 04203 46/// /3119 11057 21090 39909 49927 52021;",
"04203099999","2010-10-06T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0064,1","-0097,1","09945,1","99999,9,09927,1","2,1,018,1,+999,9",,"SYN060AAXX  06214 04203 46/// /3115 11064 21097 39927 49945 52018;",
"04203099999","2010-10-07T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0072,1","-0098,1","09966,1","99999,9,09948,1","2,1,021,1,+999,9",,"SYN060AAXX  07004 04203 46/// /3110 11072 21098 39948 49966 52021;",
"04203099999","2010-10-07T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0073,1","-0112,1","09980,1","99999,9,09962,1","2,1,014,1,+999,9",,"SYN060AAXX  07034 04203 46/// /3108 11073 21112 39962 49980 52014;",
"04203099999","2010-10-07T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0076,1","-0121,1","09990,1","99999,9,09972,1","2,1,010,1,+999,9",,"SYN060AAXX  07064 04203 46/// /2705 11076 21121 39972 49990 52010;",
"04203099999","2010-10-07T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0065,1","-0103,1","10005,1","99999,9,09987,1","2,1,015,1,+999,9",,"SYN060AAXX  07094 04203 46/// /3305 11065 21103 39987 40005 52015;",
"04203099999","2010-10-07T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0057,1","-0094,1","10015,1","99999,9,09997,1","2,1,010,1,+999,9",,"SYN060AAXX  07124 04203 46/// /3207 11057 21094 39997 40015 52010;",
"04203099999","2010-10-07T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","010,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0058,1","-0071,1","10026,1","99999,9,10008,1","2,1,011,1,+999,9",,"SYN060AAXX  07154 04203 46/// /0101 11058 21071 30008 40026 52011;",
"04203099999","2010-10-07T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0049,1","-0108,1","10037,1","99999,9,10019,1","2,1,011,1,+999,9",,"SYN060AAXX  07184 04203 46/// /1706 11049 21108 30019 40037 52011;",
"04203099999","2010-10-07T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0054,1","-0086,1","10044,1","99999,9,10026,1","2,1,007,1,+999,9",,"SYN060AAXX  07214 04203 46/// /1510 11054 21086 30026 40044 52007;",
"04203099999","2010-10-08T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0055,1","-0080,1","10055,1","99999,9,10037,1","2,1,011,1,+999,9",,"SYN060AAXX  08004 04203 46/// /2007 11055 21080 30037 40055 52011;",
"04203099999","2010-10-08T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0069,1","-0089,1","10080,1","99999,9,10062,1","2,1,025,1,+999,9",,"SYN060AAXX  08034 04203 46/// /1608 11069 21089 30062 40080 52025;",
"04203099999","2010-10-08T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0072,1","-0102,1","10092,1","99999,9,10074,1","2,1,012,1,+999,9",,"SYN060AAXX  08064 04203 46/// /2404 11072 21102 30074 40092 52012;",
"04203099999","2010-10-08T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0067,1","-0110,1","10106,1","99999,9,10088,1","2,1,014,1,+999,9",,"SYN060AAXX  08094 04203 46/// /1905 11067 21110 30088 40106 52014;",
"04203099999","2010-10-08T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0064,1","-0104,1","10117,1","99999,9,10099,1","2,1,011,1,+999,9",,"SYN060AAXX  08124 04203 46/// /2203 11064 21104 30099 40117 52011;",
"04203099999","2010-10-08T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0062,1","-0087,1","10122,1","99999,9,10104,1","2,1,005,1,+999,9",,"SYN060AAXX  08154 04203 46/// /2402 11062 21087 30104 40122 52005;",
"04203099999","2010-10-08T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0063,1","-0075,1","10129,1","99999,9,10111,1","2,1,007,1,+999,9",,"SYN060AAXX  08184 04203 46/// /3406 11063 21075 30111 40129 52007;",
"04203099999","2010-10-08T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0057,1","-0066,1","10135,1","99999,9,10117,1","2,1,006,1,+999,9",,"SYN060AAXX  08214 04203 46/// /3608 11057 21066 30117 40135 52006;",
"04203099999","2010-10-09T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0053,1","-0061,1","10139,1","99999,9,10121,1","2,1,004,1,+999,9",,"SYN060AAXX  09004 04203 46/// /3212 11053 21061 30121 40139 52004;",
"04203099999","2010-10-09T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0056,1","-0067,1","10145,1","99999,9,10127,1","2,1,006,1,+999,9",,"SYN060AAXX  09034 04203 46/// /3017 11056 21067 30127 40145 52006;",
"04203099999","2010-10-09T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0059,1","-0087,1","10157,1","99999,9,10139,1","2,1,012,1,+999,9",,"SYN060AAXX  09064 04203 46/// /2914 11059 21087 30139 40157 52012;",
"04203099999","2010-10-09T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0070,1","-0117,1","10202,1","99999,9,10184,1",,,"SYN054AAXX  09124 04203 46/// /3014 11070 21117 30184 40202;",
"04203099999","2010-10-09T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0065,1","-0129,1","10229,1","99999,9,10211,1","2,1,027,1,+999,9",,"SYN060AAXX  09154 04203 46/// /2916 11065 21129 30211 40229 52027;",
"04203099999","2010-10-09T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0068,1","-0118,1","10257,1","99999,9,10239,1","2,1,028,1,+999,9",,"SYN060AAXX  09184 04203 46/// /2914 11068 21118 30239 40257 52028;",
"04203099999","2010-10-09T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0066,1","-0104,1","10287,1","99999,9,10269,1","2,1,030,1,+999,9",,"SYN060AAXX  09214 04203 46/// /3011 11066 21104 30269 40287 52030;",
"04203099999","2010-10-10T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0058,1","-0111,1","10306,1","99999,9,10288,1","2,1,019,1,+999,9",,"SYN060AAXX  10004 04203 46/// /3208 11058 21111 30288 40306 52019;",
"04203099999","2010-10-10T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0055,1","-0092,1","10315,1","99999,9,10297,1","2,1,009,1,+999,9",,"SYN060AAXX  10034 04203 46/// /3206 11055 21092 30297 40315 52009;",
