"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04266099999","2010-08-13T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0090,1","-0062,1","10089,1","99999,9,10049,1","7,1,005,1,+999,9",,"SYN060AAXX  13184 04266 46/// /1111 10090 21062 30049 40089 57005;",
"04266099999","2010-08-13T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","120,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0084,1","-0067,1","10095,1","99999,9,10055,1","2,1,006,1,+999,9",,"SYN060AAXX  13214 04266 46/// /1212 10084 21067 30055 40095 52006;",
"04266099999","2010-08-14T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0095,1","-0057,1","10104,1","99999,9,10064,1","2,1,009,1,+999,9",,"SYN060AAXX  14004 04266 46/// /1109 10095 21057 30064 40104 52009;",
"04266099999","2010-08-14T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0078,1","-0072,1","10106,1","99999,9,10066,1","2,1,002,1,+999,9",,"SYN060AAXX  14034 04266 46/// /1402 10078 21072 30066 40106 52002;",
"04266099999","2010-08-14T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0095,1","-0057,1","10104,1","99999,9,10064,1","7,1,002,1,+999,9",,"SYN060AAXX  14064 04266 46/// /1002 10095 21057 30064 40104 57002;",
"04266099999","2010-08-14T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0067,1","-0082,1","10103,1","99999,9,10063,1","7,1,001,1,+999,9",,"SYN060AAXX  14094 04266 46/// /3012 10067 21082 30063 40103 57001;",
"04266099999","2010-08-14T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0064,1","-0084,1","10106,1","99999,9,10066,1","2,1,003,1,+999,9",,"SYN060AAXX  14124 04266 46/// /3015 10064 21084 30066 40106 52003;",
"04266099999","2010-08-14T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0061,1","-0087,1","10101,1","99999,9,10061,1","7,1,005,1,+999,9",,"SYN060AAXX  14154 04266 46/// /3111 10061 21087 30061 40101 57005;",
"04266099999","2010-08-14T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0048,1","-0098,1","10090,1","99999,9,10049,1","7,1,012,1,+999,9",,"SYN060AAXX  14184 04266 46/// /2912 10048 21098 30049 40090 57012;",
"04266099999","2010-08-14T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,N,1","+0057,1","-0091,1","10081,1","99999,9,10041,1","7,1,008,1,+999,9",,"SYN060AAXX  14214 04266 46/// /2816 10057 21091 30041 40081 57008;",
"04266099999","2010-08-15T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0048,1","-0098,1","10071,1","99999,9,10030,1","7,1,011,1,+999,9",,"SYN060AAXX  15004 04266 46/// /2818 10048 21098 30030 40071 57011;",
"04266099999","2010-08-15T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0139,1","99999,9,9,N","999999,9,N,1","+0054,1","-0093,1","10064,1","99999,9,10024,1","7,1,006,1,+999,9",,"SYN060AAXX  15034 04266 46/// /2927 10054 21093 30024 40064 57006;",
"04266099999","2010-08-15T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0050,1","-0097,1","10074,1","99999,9,10034,1","2,1,010,1,+999,9",,"SYN060AAXX  15064 04266 46/// /3025 10050 21097 30034 40074 52010;",
"04266099999","2010-08-15T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0053,1","-0094,1","10091,1","99999,9,10050,1","2,1,016,1,+999,9",,"SYN060AAXX  15094 04266 46/// /3019 10053 21094 30050 40091 52016;",
"04266099999","2010-08-15T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,N,1","+0053,1","-0094,1","10102,1","99999,9,10061,1","2,1,011,1,+999,9",,"SYN060AAXX  15124 04266 46/// /3120 10053 21094 30061 40102 52011;",
"04266099999","2010-08-15T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0087,1","99999,9,9,N","999999,9,N,1","+0033,1","-0112,1","10112,1","99999,9,10071,1","2,1,010,1,+999,9",,"SYN060AAXX  15154 04266 46/// /2817 10033 21112 30071 40112 52010;",
"04266099999","2010-08-15T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0056,1","-0088,1","10123,1","99999,9,10082,1","2,1,011,1,+999,9",,"SYN060AAXX  15184 04266 46/// /2715 10056 21088 30082 40123 52011;",
"04266099999","2010-08-15T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0051,1","-0096,1","10134,1","99999,9,10093,1","2,1,011,1,+999,9",,"SYN060AAXX  15214 04266 46/// /2915 10051 21096 30093 40134 52011;",
"04266099999","2010-08-16T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0046,1","-0097,1","10145,1","99999,9,10104,1","2,1,011,1,+999,9",,"SYN060AAXX  16004 04266 46/// /3019 10046 21097 30104 40145 52011;",
"04266099999","2010-08-16T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0044,1","-0102,1","10148,1","99999,9,10107,1","2,1,003,1,+999,9",,"SYN060AAXX  16034 04266 46/// /3018 10044 21102 30107 40148 52003;",
"04266099999","2010-08-16T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0118,1","99999,9,9,N","999999,9,N,1","+0039,1","-0106,1","10147,1","99999,9,10106,1","7,1,001,1,+999,9",,"SYN060AAXX  16064 04266 46/// /3023 10039 21106 30106 40147 57001;",
"04266099999","2010-08-16T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0037,1","-0108,1","10153,1","99999,9,10112,1","2,1,006,1,+999,9",,"SYN060AAXX  16094 04266 46/// /2919 10037 21108 30112 40153 52006;",
"04266099999","2010-08-16T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0113,1","99999,9,9,N","999999,9,N,1","+0036,1","-0109,1","10151,1","99999,9,10110,1","7,1,002,1,+999,9",,"SYN060AAXX  16124 04266 46/// /2922 10036 21109 30110 40151 57002;",
"04266099999","2010-08-16T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0113,1","99999,9,9,N","999999,9,N,1","+0044,1","-0102,1","10151,1","99999,9,10110,1","4,1,000,1,+999,9",,"SYN060AAXX  16154 04266 46/// /3022 10044 21102 30110 40151 54000;",
"04266099999","2010-08-16T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0053,1","-0094,1","10152,1","99999,9,10111,1","2,1,001,1,+999,9",,"SYN060AAXX  16184 04266 46/// /2914 10053 21094 30111 40152 52001;",
"04266099999","2010-08-16T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0063,1","-0085,1","10151,1","99999,9,10110,1","7,1,001,1,+999,9",,"SYN060AAXX  16214 04266 46/// /2918 10063 21085 30110 40151 57001;",
"04266099999","2010-08-17T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0057,1","-0091,1","10158,1","99999,9,10117,1","2,1,007,1,+999,9",,"SYN060AAXX  17004 04266 46/// /3010 10057 21091 30117 40158 52007;",
"04266099999","2010-08-17T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0053,1","-0094,1","10163,1","99999,9,10122,1","2,1,005,1,+999,9",,"SYN060AAXX  17034 04266 46/// /2902 10053 21094 30122 40163 52005;",
"04266099999","2010-08-17T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0045,1","-0101,1","10170,1","99999,9,10129,1","2,1,007,1,+999,9",,"SYN060AAXX  17064 04266 46/// /1609 10045 21101 30129 40170 52007;",
"04266099999","2010-08-17T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0061,1","-0087,1","10177,1","99999,9,10136,1","2,1,007,1,+999,9",,"SYN060AAXX  17094 04266 46/// /0610 10061 21087 30136 40177 52007;",
"04266099999","2010-08-17T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","120,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0054,1","-0093,1","10175,1","99999,9,10134,1","7,1,002,1,+999,9",,"SYN060AAXX  17124 04266 46/// /1210 10054 21093 30134 40175 57002;",
"04266099999","2010-08-17T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","120,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0073,1","-0077,1","10170,1","99999,9,10129,1","7,1,005,1,+999,9",,"SYN060AAXX  17154 04266 46/// /1212 10073 21077 30129 40170 57005;",
"04266099999","2010-08-17T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0087,1","99999,9,9,N","999999,9,N,1","+0058,1","-0090,1","10171,1","99999,9,10130,1","2,1,001,1,+999,9",,"SYN060AAXX  17184 04266 46/// /1317 10058 21090 30130 40171 52001;",
"04266099999","2010-08-17T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0103,1","99999,9,9,N","999999,9,N,1","+0090,1","-0062,1","10179,1","99999,9,10139,1","2,1,009,1,+999,9",,"SYN060AAXX  17214 04266 46/// /1120 10090 21062 30139 40179 52009;",
"04266099999","2010-08-18T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,N","999999,9,N,1","+0109,1","-0045,1","10190,1","99999,9,10150,1","2,1,011,1,+999,9",,"SYN060AAXX  18004 04266 46/// /0923 10109 21045 30150 40190 52011;",
"04266099999","2010-08-18T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0088,1","-0063,1","10208,1","99999,9,10168,1","2,1,018,1,+999,9",,"SYN060AAXX  18034 04266 46/// /1126 10088 21063 30168 40208 52018;",
"04266099999","2010-08-18T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0144,1","99999,9,9,N","999999,9,N,1","+0081,1","-0070,1","10221,1","99999,9,10180,1","2,1,012,1,+999,9",,"SYN060AAXX  18064 04266 46/// /1128 10081 21070 30180 40221 52012;",
"04266099999","2010-08-18T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0123,1","99999,9,9,N","999999,9,N,1","+0087,1","-0064,1","10235,1","99999,9,10194,1","2,1,014,1,+999,9",,"SYN060AAXX  18094 04266 46/// /1024 10087 21064 30194 40235 52014;",
"04266099999","2010-08-18T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0144,1","99999,9,9,N","999999,9,N,1","+0076,1","-0071,1","10249,1","99999,9,10208,1","2,1,014,1,+999,9",,"SYN060AAXX  18124 04266 46/// /1128 10076 21071 30208 40249 52014;",
"04266099999","2010-08-18T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0108,1","99999,9,9,N","999999,9,N,1","+0089,1","-0063,1","10259,1","99999,9,10218,1","2,1,010,1,+999,9",,"SYN060AAXX  18154 04266 46/// /1121 10089 21063 30218 40259 52010;",
"04266099999","2010-08-18T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0089,1","-0063,1","10263,1","99999,9,10222,1","2,1,004,1,+999,9",,"SYN060AAXX  18184 04266 46/// /1118 10089 21063 30222 40263 52004;",
"04266099999","2010-08-18T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0101,1","-0052,1","10269,1","99999,9,10228,1","2,1,006,1,+999,9",,"SYN060AAXX  18214 04266 46/// /1012 10101 21052 30228 40269 52006;",
"04266099999","2010-08-19T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0094,1","-0058,1","10268,1","99999,9,10227,1","7,1,001,1,+999,9",,"SYN060AAXX  19004 04266 46/// /1008 10094 21058 30227 40268 57001;",
"04266099999","2010-08-19T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0091,1","-0061,1","10248,1","99999,9,10207,1","7,1,014,1,+999,9",,"SYN060AAXX  19064 04266 46/// /3111 10091 21061 30207 40248 57014;",
"04266099999","2010-08-19T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,N,1","+0093,1","-0059,1","10238,1","99999,9,10197,1","7,1,010,1,+999,9",,"SYN060AAXX  19094 04266 46/// /3116 10093 21059 30197 40238 57010;",
"04266099999","2010-08-19T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0098,1","-0055,1","10225,1","99999,9,10185,1","7,1,012,1,+999,9",,"SYN060AAXX  19124 04266 46/// /2819 10098 21055 30185 40225 57012;",
"04266099999","2010-08-19T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0103,1","99999,9,9,N","999999,9,N,1","+0110,1","-0044,1","10219,1","99999,9,10179,1","7,1,006,1,+999,9",,"SYN060AAXX  19154 04266 46/// /2620 10110 21044 30179 40219 57006;",
"04266099999","2010-08-19T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0104,1","-0049,1","10217,1","99999,9,10177,1","7,1,002,1,+999,9",,"SYN060AAXX  19184 04266 46/// /2625 10104 21049 30177 40217 57002;",
"04266099999","2010-08-20T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0087,1","99999,9,9,N","999999,9,N,1","+0086,1","+0055,1","10228,1","99999,9,10228,1",,,"SYN054AAXX  20214 04266 46/// /3017 10086 20055 30228 40228;",
"04266099999","2010-08-21T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,N,1","+0077,1","+0051,1","10221,1","99999,9,10221,1","7,1,007,1,+999,9",,"SYN060AAXX  21004 04266 46/// /3121 10077 20051 30221 40221 57007;",
"04266099999","2010-08-21T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0139,1","99999,9,9,N","999999,9,N,1","+0078,1","+0050,1","10214,1","99999,9,10214,1","7,1,007,1,+999,9",,"SYN060AAXX  21034 04266 46/// /3127 10078 20050 30214 40214 57007;",
"04266099999","2010-08-21T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0074,1","+0050,1","10207,1","99999,9,10207,1","7,1,007,1,+999,9",,"SYN060AAXX  21064 04266 46/// /3025 10074 20050 30207 40207 57007;",
"04266099999","2010-08-21T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0149,1","99999,9,9,N","999999,9,N,1","+0075,1","+0054,1","10205,1","99999,9,10205,1","7,1,002,1,+999,9",,"SYN060AAXX  21094 04266 46/// /3029 10075 20054 30205 40205 57002;",
"04266099999","2010-08-21T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0170,1","99999,9,9,N","999999,9,N,1","+0076,1","+0062,1","10201,1","99999,9,10201,1","7,1,004,1,+999,9",,"SYN060AAXX  21124 04266 46/// /3033 10076 20062 30201 40201 57004;",
"04266099999","2010-08-21T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0078,1","+0061,1","10195,1","99999,9,10195,1","7,1,006,1,+999,9",,"SYN060AAXX  21154 04266 46/// /3025 10078 20061 30195 40195 57006;",
"04266099999","2010-08-21T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0154,1","99999,9,9,N","999999,9,N,1","+0069,1","+0064,1","10184,1","99999,9,10184,1","7,1,011,1,+999,9",,"SYN060AAXX  21184 04266 46/// /3030 10069 20064 30184 40184 57011;",
"04266099999","2010-08-21T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0159,1","99999,9,9,N","999999,9,N,1","+0066,1","+0066,1","10182,1","99999,9,10182,1","7,1,002,1,+999,9",,"SYN060AAXX  21214 04266 46/// /3031 10066 20066 30182 40182 57002;",
"04266099999","2010-08-22T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0159,1","99999,9,9,N","999999,9,N,1","+0066,1","+0066,1","10177,1","99999,9,10177,1","7,1,005,1,+999,9",,"SYN060AAXX  22004 04266 46/// /3131 10066 20066 30177 40177 57005;",
"04266099999","2010-08-22T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0063,1","+0063,1","10175,1","99999,9,10175,1","7,1,002,1,+999,9",,"SYN060AAXX  22034 04266 46/// /3126 10063 20063 30175 40175 57002;",
"04266099999","2010-08-22T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0170,1","99999,9,9,N","999999,9,N,1","+0063,1","+0063,1","10171,1","99999,9,10171,1","7,1,004,1,+999,9",,"SYN060AAXX  22064 04266 46/// /3133 10063 20063 30171 40171 57004;",
"04266099999","2010-08-22T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0164,1","99999,9,9,N","999999,9,N,1","+0060,1","+0060,1","10172,1","99999,9,10172,1","2,1,001,1,+999,9",,"SYN060AAXX  22094 04266 46/// /3132 10060 20060 30172 40172 52001;",
"04266099999","2010-08-22T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0060,1","+0060,1","10174,1","99999,9,10174,1","2,1,002,1,+999,9",,"SYN060AAXX  22124 04266 46/// /3126 10060 20060 30174 40174 52002;",
"04266099999","2010-08-22T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0061,1","+0061,1","10170,1","99999,9,10170,1","7,1,004,1,+999,9",,"SYN060AAXX  22154 04266 46/// /3126 10061 20061 30170 40170 57004;",
"04266099999","2010-08-22T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0170,1","99999,9,9,N","999999,9,N,1","+0066,1","+0064,1","10161,1","99999,9,10161,1","7,1,009,1,+999,9",,"SYN060AAXX  22184 04266 46/// /3033 10066 20064 30161 40161 57009;",
"04266099999","2010-08-22T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0144,1","99999,9,9,N","999999,9,N,1","+0061,1","+0061,1","10161,1","99999,9,10161,1","4,1,000,1,+999,9",,"SYN060AAXX  22214 04266 46/// /3028 10061 20061 30161 40161 54000;",
"04266099999","2010-08-23T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0154,1","99999,9,9,N","999999,9,N,1","+0061,1","+0061,1","10158,1","99999,9,10158,1","7,1,003,1,+999,9",,"SYN060AAXX  23004 04266 46/// /3030 10061 20061 30158 40158 57003;",
"04266099999","2010-08-23T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0056,1","+0056,1","10160,1","99999,9,10160,1","2,1,002,1,+999,9",,"SYN060AAXX  23034 04266 46/// /3218 10056 20056 30160 40160 52002;",
"04266099999","2010-08-23T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0052,1","+0052,1","10162,1","99999,9,10162,1","2,1,002,1,+999,9",,"SYN060AAXX  23064 04266 46/// /3112 10052 20052 30162 40162 52002;",
"04266099999","2010-08-23T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0048,1","+0048,1","10169,1","99999,9,10169,1","2,1,007,1,+999,9",,"SYN060AAXX  23094 04266 46/// /0706 10048 20048 30169 40169 52007;",
"04266099999","2010-08-23T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0047,1","+0047,1","10172,1","99999,9,10172,1","2,1,003,1,+999,9",,"SYN060AAXX  23124 04266 46/// /1604 10047 20047 30172 40172 52003;",
"04266099999","2010-08-23T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0057,1","+0054,1","10164,1","99999,9,10164,1","7,1,008,1,+999,9",,"SYN060AAXX  23154 04266 46/// /1705 10057 20054 30164 40164 57008;",
"04266099999","2010-08-23T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0057,1","+0049,1","10162,1","99999,9,10162,1","7,1,002,1,+999,9",,"SYN060AAXX  23184 04266 46/// /1605 10057 20049 30162 40162 57002;",
"04266099999","2010-08-23T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0058,1","+0053,1","10157,1","99999,9,10157,1","7,1,005,1,+999,9",,"SYN060AAXX  23214 04266 46/// /1808 10058 20053 30157 40157 57005;",
"04266099999","2010-08-24T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","120,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0064,1","+0052,1","10143,1","99999,9,10143,1","7,1,014,1,+999,9",,"SYN060AAXX  24004 04266 46/// /1208 10064 20052 30143 40143 57014;",
"04266099999","2010-08-24T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0057,1","+0052,1","10134,1","99999,9,10134,1","7,1,009,1,+999,9",,"SYN060AAXX  24034 04266 46/// /1704 10057 20052 30134 40134 57009;",
"04266099999","2010-08-24T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0056,1","+0054,1","10118,1","99999,9,10118,1","7,1,016,1,+999,9",,"SYN060AAXX  24064 04266 46/// /1505 10056 20054 30118 40118 57016;",
"04266099999","2010-08-24T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0059,1","+0056,1","10110,1","99999,9,10110,1","7,1,008,1,+999,9",,"SYN060AAXX  24094 04266 46/// /1403 10059 20056 30110 40110 57008;",
"04266099999","2010-08-24T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0066,1","+0057,1","10095,1","99999,9,10095,1","7,1,015,1,+999,9",,"SYN060AAXX  24124 04266 46/// /1604 10066 20057 30095 40095 57015;",
"04266099999","2010-08-24T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0062,1","+0054,1","10082,1","99999,9,10082,1","7,1,013,1,+999,9",,"SYN060AAXX  24154 04266 46/// /1408 10062 20054 30082 40082 57013;",
"04266099999","2010-08-24T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0067,1","99999,9,9,N","999999,9,N,1","+0053,1","+0053,1","10064,1","99999,9,10064,1","7,1,018,1,+999,9",,"SYN060AAXX  24184 04266 46/// /1413 10053 20053 30064 40064 57018;",
"04266099999","2010-08-24T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","120,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0056,1","+0048,1","10057,1","99999,9,10057,1","7,1,007,1,+999,9",,"SYN060AAXX  24214 04266 46/// /1210 10056 20048 30057 40057 57007;",
"04266099999","2010-08-25T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0062,1","+0057,1","10046,1","99999,9,10046,1","7,1,011,1,+999,9",,"SYN060AAXX  25004 04266 46/// /0808 10062 20057 30046 40046 57011;",
"04266099999","2010-08-25T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","030,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0063,1","+0063,1","10035,1","99999,9,10035,1","7,1,011,1,+999,9",,"SYN060AAXX  25034 04266 46/// /0312 10063 20063 30035 40035 57011;",
