"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01088499999","2010-11-23T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0051,1","00900,1,C,N","011265,1,N,1","-0030,1","-0090,1","99999,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET053METAR ENSN 231250Z 36010KT 9999 BKN030 M03/M09 Q1009;",
"01088499999","2010-11-23T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0051,1","00900,1,C,N","011265,1,N,1","-0030,1","-0090,1","99999,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET061METAR ENSN 231350Z 36010KT 330V050 9999 BKN030 M03/M09 Q1008;",
"01088499999","2010-11-23T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","00900,1,C,N","011265,1,N,1","-0030,1","-0080,1","99999,9","08,5,+00900,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,"0103,1","MET064METAR ENSN 231450Z 01010G20KT 330V050 9999 OVC030 M03/M08 Q1008;",
"01088499999","2010-11-23T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","00750,1,C,N","011265,1,N,1","-0030,1","-0080,1","99999,9","08,5,+00750,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET061METAR ENSN 231550Z 02010KT 320V080 9999 OVC025 M03/M08 Q1008;",
"01088499999","2010-11-23T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","00750,1,9,N","011265,1,N,1","-0030,1","-0080,1","99999,9","08,1,+00750,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET060METAR ENSN 231650Z 02010KT 320V060 9999 OVC25 M03/M08 Q1008;",
"01088499999","2010-11-23T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","00750,1,9,N","011265,1,N,1","-0030,1","-0080,1","99999,9","08,1,+00750,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET060METAR ENSN 231750Z 02010KT 330V060 9999 OVC25 M03/M08 Q1008;",
"01088499999","2010-11-23T19:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","00810,1,C,N","011265,1,N,1","-0030,1","-0080,1","99999,9","07,5,+00810,1,99,9","08,5,+01110,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET068METAR ENSN 231920Z 02010KT 330V060 9999 BKN027 OVC037 M03/M08 Q1008;",
"01088499999","2010-11-24T04:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0057,1","01020,1,C,N","011265,1,N,1","-0060,1","-0110,1","99999,9","07,5,+01020,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,"0108,1","MET056METAR ENSN 240450Z 01011G21KT 9999 BKN034 M06/M11 Q1007;",
"01088499999","2010-11-24T05:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","00960,1,C,N","011265,1,N,1","-0050,1","-0110,1","99999,9","07,5,+00960,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET053METAR ENSN 240520Z 01010KT 9999 BKN032 M05/M11 Q1007;",
"01088499999","2010-11-24T05:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0057,1","01050,1,C,N","011265,1,N,1","-0060,1","-0110,1","99999,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","71,1",,,,"MET057METAR ENSN 240550Z 01011KT 9999 -SN BKN035 M06/M11 Q1007;",
"01088499999","2010-11-24T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0041,1","01020,1,C,N","011265,1,N,1","-0050,1","-0110,1","99999,9","04,5,+00660,1,99,9","07,5,+01020,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET060METAR ENSN 240650Z 36008KT 9999 SCT022 BKN034 M05/M11 Q1007;",
"01088499999","2010-11-24T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","01110,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01110,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","16,1",,,,"MET058METAR ENSN 240750Z 02010KT 9999 VCSH BKN037 M05/M10 Q1007;",
"01088499999","2010-11-24T08:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0051,1","01110,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01110,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","16,1",,,,"MET058METAR ENSN 240820Z 36010KT 9999 VCSH BKN037 M05/M10 Q1007;",
"01088499999","2010-11-24T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0051,1","01080,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01080,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,,"MET059METAR ENSN 240850Z 36010KT 9999 -SHSN BKN036 M05/M10 Q1007;",
"01088499999","2010-11-24T09:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","01080,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01080,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,"0113,1","MET062METAR ENSN 240920Z 01010G22KT 9999 -SHSN BKN036 M05/M10 Q1007;",
"01088499999","2010-11-24T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0051,1","01140,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01140,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,"0113,1","MET062METAR ENSN 240950Z 36010G22KT 9999 -SHSN BKN038 M05/M10 Q1007;",
"01088499999","2010-11-24T10:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0057,1","01080,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01080,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,"0113,1","MET062METAR ENSN 241020Z 01011G22KT 9999 -SHSN BKN036 M05/M10 Q1007;",
"01088499999","2010-11-24T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0046,1","01200,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01200,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,,"MET059METAR ENSN 241050Z 01009KT 9999 -SHSN BKN040 M05/M10 Q1007;",
"01088499999","2010-11-24T11:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0057,1","01110,1,C,N","011265,1,N,1","-0040,1","-0100,1","99999,9","07,5,+01110,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,"0113,1","MET062METAR ENSN 241120Z 36011G22KT 9999 -SHSN BKN037 M04/M10 Q1007;",
"01088499999","2010-11-24T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0057,1","01200,1,C,N","011265,1,N,1","-0040,1","-0100,1","99999,9","07,5,+01200,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","85,5",,,"0113,1","MET062METAR ENSN 241150Z 01011G22KT 9999 -SHSN BKN040 M04/M10 Q1007;",
"01088499999","2010-11-24T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","00960,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+00960,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","71,1",,,"0108,1","MET060METAR ENSN 241250Z 01010G21KT 9999 -SN BKN032 M05/M10 Q1007;",
"01088499999","2010-11-24T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","22000,1,9,N","011265,1,N,1","-0050,1","-0100,1","99999,9","02,5,+01110,1,99,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","73,1",,,,"MET068METAR ENSN 241350Z 01010KT 330V050 9999 VCSNSH FEW037 M05/M10 Q1007;",
"01088499999","2010-11-24T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0062,1","01110,1,C,N","011265,1,N,1","-0050,1","-0100,1","99999,9","07,5,+01110,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","71,1",,,,"MET065METAR ENSN 241450Z 01012KT 320V060 9999 -SN BKN037 M05/M10 Q1007;",
"01088499999","2010-11-24T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","01050,1,C,N","009000,1,N,1","-0050,1","-0100,1","99999,9","02,5,+00780,1,99,9","07,5,+01050,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","71,1",,,,"MET072METAR ENSN 241550Z 01010KT 340V060 9000 -SN FEW026 BKN035 M05/M10 Q1007;",
"01088499999","2010-11-24T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","01050,1,C,N","009000,1,N,1","-0060,1","-0100,1","99999,9","08,5,+01050,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","71,1",,,"0103,1","MET068METAR ENSN 241750Z 01010G20KT 320V040 9000 -SN OVC035 M06/M10 Q1008;",
"01088499999","2010-11-24T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0062,1","01050,1,C,N","009000,1,N,1","-0060,1","-0100,1","99999,9","08,5,+01050,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9","71,1",,,,"MET065METAR ENSN 241850Z 01012KT 320V060 9000 -SN OVC035 M06/M10 Q1008;",
"01088499999","2010-11-25T04:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0057,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,"0108,1","MET050METAR ENSN 250450Z 02011G21KT CAVOK M07/M13 Q1010;",
"01088499999","2010-11-25T05:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0046,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET047METAR ENSN 250520Z 01009KT CAVOK M07/M13 Q1010;",
"01088499999","2010-11-25T05:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0051,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET055METAR ENSN 250550Z 36010KT 310V050 CAVOK M07/M13 Q1010;",
"01088499999","2010-11-25T06:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 250620Z 36008KT CAVOK M07/M13 Q1011;",
"01088499999","2010-11-25T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 250650Z 35008KT CAVOK M07/M13 Q1011;",
"01088499999","2010-11-25T07:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","340,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 250720Z 34008KT CAVOK M07/M13 Q1011;",
"01088499999","2010-11-25T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0041,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 250750Z VRB08KT CAVOK M07/M13 Q1011;",
"01088499999","2010-11-25T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","340,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 250850Z 34008KT CAVOK M07/M13 Q1011;",
"01088499999","2010-11-25T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0046,1","99999,9,9,Y","009900,1,N,1","-0070,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 250950Z 01009KT CAVOK M07/M13 Q1011;",
"01088499999","2010-11-25T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0046,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0130,1","99999,9",,,,,,"10108,1,99999,9",,,,,"MET047METAR ENSN 251050Z 01009KT CAVOK M06/M13 Q1011;",
"01088499999","2010-11-25T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0062,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET047METAR ENSN 251150Z 01012KT CAVOK M06/M13 Q1010;",
"01088499999","2010-11-25T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0051,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET047METAR ENSN 251250Z 01010KT CAVOK M06/M13 Q1010;",
"01088499999","2010-11-25T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,"0103,1","MET058METAR ENSN 251350Z 02010G20KT 340V060 CAVOK M06/M13 Q1010;",
"01088499999","2010-11-25T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","340,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET055METAR ENSN 251450Z 34008KT 300V020 CAVOK M06/M13 Q1010;",
"01088499999","2010-11-25T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0036,1","99999,9,9,Y","009900,1,N,1","-0080,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET055METAR ENSN 251550Z 35007KT 320V040 CAVOK M08/M13 Q1010;",
"01088499999","2010-11-25T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","340,1,N,0031,1","99999,9,9,Y","009900,1,N,1","-0080,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET055METAR ENSN 251650Z 34006KT 300V020 CAVOK M08/M13 Q1010;",
"01088499999","2010-11-25T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","340,1,N,0036,1","99999,9,9,Y","009900,1,N,1","-0080,1","-0130,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET055METAR ENSN 251750Z 34007KT 310V020 CAVOK M08/M13 Q1010;",
"01088499999","2010-11-25T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0031,1","99999,9,9,Y","009900,1,N,1","-0080,1","-0140,1","99999,9",,,,,,"10102,1,99999,9",,,,,"MET047METAR ENSN 251850Z 35006KT CAVOK M08/M14 Q1010;",
"01088499999","2010-11-26T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0110,1","-0160,1","99999,9","04,5,+01200,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET053METAR ENSN 260650Z 35008KT 9999 SCT040 M11/M16 Q1011;",
"01088499999","2010-11-26T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0110,1","-0160,1","99999,9","04,5,+01200,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET053METAR ENSN 260750Z 35008KT 9999 SCT040 M11/M16 Q1012;",
"01088499999","2010-11-26T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0100,1","-0160,1","99999,9","04,5,+01200,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET058METAR ENSN 260850Z 35008KT 9999 VCSH SCT040 M10/M16 Q1012;",
"01088499999","2010-11-26T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0051,1","22000,1,9,N","011265,1,N,1","-0100,1","-0150,1","99999,9","02,5,+01500,1,99,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET058METAR ENSN 260950Z 35010KT 9999 VCSH FEW050 M10/M15 Q1012;",
"01088499999","2010-11-26T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0100,1","-0150,1","99999,9","04,5,+00750,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET058METAR ENSN 261050Z 35008KT 9999 VCSH SCT025 M10/M15 Q1012;",
"01088499999","2010-11-26T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0100,1","-0150,1","99999,9","04,5,+00750,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET058METAR ENSN 261150Z 35008KT 9999 VCSH SCT025 M10/M15 Q1012;",
"01088499999","2010-11-26T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0046,1","22000,1,9,N","011265,1,N,1","-0100,1","-0140,1","99999,9","04,5,+00720,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,,"MET058METAR ENSN 261250Z 36009KT 9999 VCSH SCT024 M10/M14 Q1012;",
"01088499999","2010-11-26T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0046,1","22000,1,9,N","011265,1,N,1","-0100,1","-0140,1","99999,9","02,5,+00720,1,99,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,"0093,1","MET061METAR ENSN 261350Z 36009G18KT 9999 VCSH FEW024 M10/M14 Q1012;",
"01088499999","2010-11-26T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0090,1","-0140,1","99999,9","04,5,+00720,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,"0093,1","MET061METAR ENSN 261450Z 02008G18KT 9999 VCSH SCT024 M09/M14 Q1012;",
"01088499999","2010-11-26T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0090,1","-0140,1","99999,9","04,5,+00720,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,"0093,1","MET061METAR ENSN 261550Z 01008G18KT 9999 VCSH SCT024 M09/M14 Q1012;",
"01088499999","2010-11-26T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","010,1,N,0031,1","22000,1,9,N","011265,1,N,1","-0090,1","-0130,1","99999,9","04,5,+00720,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9","16,1",,,"0082,1","MET061METAR ENSN 261650Z 01006G16KT 9999 VCSH SCT024 M09/M13 Q1012;",
"01088499999","2010-11-26T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0031,1","22000,1,9,N","011265,1,N,1","-0090,1","-0140,1","99999,9","04,5,+00750,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9","16,1",,,"0082,1","MET061METAR ENSN 261750Z 02006G16KT 9999 VCSH SCT025 M09/M14 Q1013;",
"01088499999","2010-11-28T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0041,1","00420,1,C,N","006000,1,N,1","-0070,1","-0110,1","99999,9","07,5,+00420,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9","71,1",,,"0098,1","MET068METAR ENSN 281250Z 02008G19KT 270V060 6000 -SN BKN014 M07/M11 Q1021;",
"01088499999","2010-11-28T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0051,1","00480,1,C,N","006000,1,N,1","-0070,1","-0110,1","99999,9","07,5,+00480,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9","71,1",,,"0103,1","MET060METAR ENSN 281350Z 02010G20KT 6000 -SN BKN016 M07/M11 Q1021;",
"01088499999","2010-11-28T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0036,1","00540,1,C,N","005000,1,N,1","-0080,1","-0110,1","99999,9","07,5,+00540,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9","71,1",,,"0087,1","MET060METAR ENSN 281450Z 36007G17KT 5000 -SN BKN018 M08/M11 Q1021;",
"01088499999","2010-11-28T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0031,1","00540,1,C,N","004000,1,N,1","-0070,1","-0110,1","99999,9","07,5,+00540,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9","71,1",,,"0087,1","MET060METAR ENSN 281550Z 02006G17KT 4000 -SN BKN018 M07/M11 Q1021;",
"01088499999","2010-11-28T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0036,1","00420,1,C,N","004000,1,N,1","-0070,1","-0110,1","99999,9","07,5,+00420,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9","71,1",,,"0087,1","MET060METAR ENSN 281650Z 02007G17KT 4000 -SN BKN014 M07/M11 Q1022;",
"01088499999","2010-11-28T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","050,1,N,0062,1","00300,1,9,N","004000,1,N,1","-0070,1","-0100,1","99999,9","09,1,+00300,1,99,9",,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,"10220,1,99999,9","71,1",,,"0144,1","MET067METAR ENSN 281750Z 05012G28KT 340V090 4000 -SN VV010 M07/M10 Q1022;",
"01088499999","2010-11-28T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","040,1,N,0062,1","00330,1,9,N","004000,1,N,1","-0070,1","-0100,1","99999,9","09,1,+00330,1,99,9",,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,"10230,1,99999,9","71,1",,,"0118,1","MET059METAR ENSN 281850Z 04012G23KT 4000 -SN VV011 M07/M10 Q1023;",
"01088499999","2010-11-29T04:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","030,1,N,0041,1","01500,5,9,N","999999,9,N,1","-0080,1","-0130,1","99999,9","07,5,+01500,5,99,9",,,,,"10290,1,99999,9",,,,"0093,1","MET059METAR ENSN 290450Z 03008G18KT 350V080 BKN050 M08/M13 Q1029;",
"01088499999","2010-11-29T05:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","040,1,N,0041,1","01500,1,C,N","011265,1,N,1","-0080,1","-0120,1","99999,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10291,1,99999,9",,,,,"MET061METAR ENSN 290550Z 04008KT 010V080 9999 BKN050 M08/M12 Q1029;",
"01088499999","2010-11-29T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","040,1,N,0051,1","22000,1,9,N","011265,1,N,1","-0080,1","-0120,1","99999,9","04,5,+01500,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10291,1,99999,9",,,,,"MET062METAR ENSN 290650Z 04010KT 360V090 9999 SCT050 M08/M012 Q1029;",
"01088499999","2010-11-29T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","020,1,N,0046,1","99999,9,9,Y","009900,1,N,1","-0090,1","-0130,1","99999,9",,,,,,"10301,1,99999,9",,,,,"MET047METAR ENSN 290750Z 02009KT CAVOK M09/M13 Q1030;",
