"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04382099999","2010-09-26T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0058,1","+0031,1","09873,1","99999,9,09873,1","7,1,026,1,+999,9",,"SYN060AAXX  26184 04382 46/// /2211 10058 20031 39873 49873 57026;",
"04382099999","2010-09-26T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0050,1","+0025,1","09848,1","99999,9,09848,1","7,1,025,1,+999,9",,"SYN060AAXX  26214 04382 46/// /2114 10050 20025 39848 49848 57025;",
"04382099999","2010-09-27T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0042,1","+0020,1","09831,1","99999,9,09831,1","7,1,017,1,+999,9",,"SYN060AAXX  27004 04382 46/// /1904 10042 20020 39831 49831 57017;",
"04382099999","2010-09-27T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0051,1","-0010,1","09831,1","99999,9,09831,1","4,1,000,1,+999,9",,"SYN060AAXX  27034 04382 46/// /2705 10051 21010 39831 49831 54000;",
"04382099999","2010-09-27T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,N,1","+0034,1","-0008,1","09846,1","99999,9,09846,1","2,1,015,1,+999,9",,"SYN060AAXX  27064 04382 46/// /2501 10034 21008 39846 49846 52015;",
"04382099999","2010-09-27T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","120,1,N,0005,1","99999,9,9,N","999999,9,N,1","+0046,1","-0002,1","09871,1","99999,9,09871,1","2,1,025,1,+999,9",,"SYN060AAXX  27094 04382 46/// /1201 10046 21002 39871 49871 52025;",
"04382099999","2010-09-27T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0123,1","99999,9,9,N","999999,9,N,1","+0046,1","+0038,1","09900,1","99999,9,09900,1","2,1,029,1,+999,9",,"SYN060AAXX  27124 04382 46/// /3524 10046 20038 39900 49900 52029;",
"04382099999","2010-09-27T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0113,1","99999,9,9,N","999999,9,N,1","+0053,1","+0034,1","09927,1","99999,9,09927,1","2,1,027,1,+999,9",,"SYN060AAXX  27154 04382 46/// /3422 10053 20034 39927 49927 52027;",
"04382099999","2010-09-27T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0046,1","+0041,1","09949,1","99999,9,09949,1","2,1,022,1,+999,9",,"SYN060AAXX  27184 04382 46/// /3518 10046 20041 39949 49949 52022;",
"04382099999","2010-09-27T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0087,1","99999,9,9,N","999999,9,N,1","+0040,1","+0038,1","09968,1","99999,9,09968,1","2,1,019,1,+999,9",,"SYN060AAXX  27214 04382 46/// /3517 10040 20038 39968 49968 52019;",
"04382099999","2010-09-28T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0087,1","99999,9,9,N","999999,9,N,1","+0043,1","+0035,1","09970,1","99999,9,09970,1","2,1,002,1,+999,9",,"SYN060AAXX  28004 04382 46/// /3417 10043 20035 39970 49970 52002;",
"04382099999","2010-09-28T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0037,1","+0028,1","09959,1","99999,9,09959,1","7,1,011,1,+999,9",,"SYN060AAXX  28034 04382 46/// /0210 10037 20028 39959 49959 57011;",
"04382099999","2010-09-28T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","999999,9,N,1","+0039,1","+0024,1","09949,1","99999,9,09949,1","7,1,010,1,+999,9",,"SYN060AAXX  28064 04382 46/// /3616 10039 20024 39949 49949 57010;",
"04382099999","2010-09-28T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0039,1","+0018,1","09945,1","99999,9,09945,1","7,1,004,1,+999,9",,"SYN060AAXX  28094 04382 46/// /2304 10039 20018 39945 49945 57004;",
"04382099999","2010-09-28T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0063,1","-0014,1","09927,1","99999,9,09927,1","7,1,018,1,+999,9",,"SYN060AAXX  28124 04382 46/// /2303 10063 21014 39927 49927 57018;",
"04382099999","2010-09-28T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0071,1","-0006,1","09906,1","99999,9,09906,1","7,1,021,1,+999,9",,"SYN060AAXX  28154 04382 46/// /1706 10071 21006 39906 49906 57021;",
"04382099999","2010-09-28T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0063,1","+0002,1","09890,1","99999,9,09890,1","7,1,016,1,+999,9",,"SYN060AAXX  28184 04382 46/// /2212 10063 20002 39890 49890 57016;",
"04382099999","2010-09-28T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0021,1","+0005,1","09884,1","99999,9,09884,1","7,1,006,1,+999,9",,"SYN060AAXX  28214 04382 46/// /3608 10021 20005 39884 49884 57006;",
"04382099999","2010-09-29T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0059,1","+0020,1","09882,1","99999,9,09882,1","7,1,002,1,+999,9",,"SYN060AAXX  29004 04382 46/// /3507 10059 20020 39882 49882 57002;",
"04382099999","2010-09-29T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0043,1","+0021,1","09866,1","99999,9,09866,1","7,1,016,1,+999,9",,"SYN060AAXX  29034 04382 46/// /2903 10043 20021 39866 49866 57016;",
"04382099999","2010-09-29T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0041,1","+0013,1","09845,1","99999,9,09845,1","7,1,021,1,+999,9",,"SYN060AAXX  29064 04382 46/// /2207 10041 20013 39845 49845 57021;",
"04382099999","2010-09-29T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0028,1","+0018,1","09838,1","99999,9,09838,1","7,1,007,1,+999,9",,"SYN060AAXX  29094 04382 46/// /0204 10028 20018 39838 49838 57007;",
"04382099999","2010-09-29T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0045,1","+0012,1","09835,1","99999,9,09835,1","7,1,003,1,+999,9",,"SYN060AAXX  29124 04382 46/// /3002 10045 20012 39835 49835 57003;",
"04382099999","2010-09-29T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0057,1","+0010,1","09828,1","99999,9,09828,1","7,1,007,1,+999,9",,"SYN060AAXX  29154 04382 46/// /1703 10057 20010 39828 49828 57007;",
"04382099999","2010-09-29T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0058,1","+0009,1","09828,1","99999,9,09828,1","4,1,000,1,+999,9",,"SYN060AAXX  29184 04382 46/// /1804 10058 20009 39828 49828 54000;",
"04382099999","2010-09-29T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","999999,9,N,1","+0041,1","+0013,1","09837,1","99999,9,09837,1","2,1,009,1,+999,9",,"SYN060AAXX  29214 04382 46/// /3616 10041 20013 39837 49837 52009;",
"04382099999","2010-09-30T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0047,1","+0013,1","09840,1","99999,9,09840,1","2,1,003,1,+999,9",,"SYN060AAXX  30004 04382 46/// /3408 10047 20013 39840 49840 52003;",
"04382099999","2010-09-30T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0039,1","+0013,1","09830,1","99999,9,09830,1","7,1,010,1,+999,9",,"SYN060AAXX  30034 04382 46/// /2211 10039 20013 39830 49830 57010;",
"04382099999","2010-09-30T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0057,1","+0006,1","09807,1","99999,9,09807,1","7,1,023,1,+999,9",,"SYN060AAXX  30064 04382 46/// /2219 10057 20006 39807 49807 57023;",
"04382099999","2010-09-30T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0082,1","99999,9,9,N","999999,9,N,1","+0057,1","-0022,1","09825,1","99999,9,09825,1","2,1,018,1,+999,9",,"SYN060AAXX  30094 04382 46/// /3516 10057 21022 39825 49825 52018;",
"04382099999","2010-09-30T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0060,1","+0021,1","09870,1","99999,9,09870,1","2,1,045,1,+999,9",,"SYN060AAXX  30124 04382 46/// /3310 10060 20021 39870 49870 52045;",
"04382099999","2010-09-30T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0049,1","-0003,1","09897,1","99999,9,09897,1","2,1,027,1,+999,9",,"SYN060AAXX  30154 04382 46/// /0115 10049 21003 39897 49897 52027;",
"04382099999","2010-09-30T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0062,1","+0023,1","09916,1","99999,9,09916,1","2,1,019,1,+999,9",,"SYN060AAXX  30184 04382 46/// /3515 10062 20023 39916 49916 52019;",
"04382099999","2010-09-30T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","09927,1","99999,9,09927,1","2,1,011,1,+999,9",,"SYN054AAXX  30214 04382 46/// /2505 29072 39927 49927 52011;",
"04382099999","2010-10-01T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0051,1","+0003,1","09915,1","99999,9,09915,1","7,1,012,1,+999,9",,"SYN060AAXX  01004 04382 46/// /2214 10051 20003 39915 49915 57012;",
"04382099999","2010-10-01T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0025,1","-0004,1","09921,1","99999,9,09921,1","2,1,006,1,+999,9",,"SYN060AAXX  01034 04382 46/// /0306 10025 21004 39921 49921 52006;",
"04382099999","2010-10-01T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0061,1","+0039,1","09942,1","99999,9,09942,1","2,1,021,1,+999,9",,"SYN060AAXX  01064 04382 46/// /3418 10061 20039 39942 49942 52021;",
"04382099999","2010-10-01T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0067,1","99999,9,9,N","999999,9,N,1","+0057,1","+0028,1","09957,1","99999,9,09957,1","2,1,015,1,+999,9",,"SYN060AAXX  01094 04382 46/// /3513 10057 20028 39957 49957 52015;",
"04382099999","2010-10-01T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0061,1","+0025,1","09966,1","99999,9,09966,1","2,1,009,1,+999,9",,"SYN060AAXX  01124 04382 46/// /2605 10061 20025 39966 49966 52009;",
"04382099999","2010-10-01T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0056,1","+0007,1","09967,1","99999,9,09967,1","2,1,001,1,+999,9",,"SYN060AAXX  01154 04382 46/// /3512 10056 20007 39967 49967 52001;",
"04382099999","2010-10-01T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0056,1","+0029,1","09968,1","99999,9,09968,1","2,1,001,1,+999,9",,"SYN060AAXX  01184 04382 46/// /3618 10056 20029 39968 49968 52001;",
"04382099999","2010-10-01T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0047,1","+0019,1","09971,1","99999,9,09971,1","2,1,003,1,+999,9",,"SYN060AAXX  01214 04382 46/// /3406 10047 20019 39971 49971 52003;",
"04382099999","2010-10-02T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0049,1","+0015,1","09965,1","99999,9,09965,1","7,1,006,1,+999,9",,"SYN060AAXX  02004 04382 46/// /2604 10049 20015 39965 49965 57006;",
"04382099999","2010-10-02T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0018,1","+0002,1","09953,1","99999,9,09953,1","7,1,012,1,+999,9",,"SYN060AAXX  02034 04382 46/// /1802 10018 20002 39953 49953 57012;",
"04382099999","2010-10-02T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","200,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0027,1","+0006,1","09945,1","99999,9,09945,1","7,1,008,1,+999,9",,"SYN060AAXX  02064 04382 46/// /2003 10027 20006 39945 49945 57008;",
"04382099999","2010-10-02T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0035,1","+0002,1","09939,1","99999,9,09939,1","7,1,006,1,+999,9",,"SYN060AAXX  02094 04382 46/// /2005 10035 20002 39939 49939 57006;",
"04382099999","2010-10-02T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0034,1","-0001,1","09938,1","99999,9,09938,1","7,1,001,1,+999,9",,"SYN060AAXX  02124 04382 46/// /0304 10034 21001 39938 49938 57001;",
"04382099999","2010-10-02T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0033,1","-0017,1","09933,1","99999,9,09933,1","7,1,005,1,+999,9",,"SYN060AAXX  02154 04382 46/// /3206 10033 21017 39933 49933 57005;",
"04382099999","2010-10-02T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0043,1","-0030,1","09930,1","99999,9,09930,1","7,1,003,1,+999,9",,"SYN060AAXX  02184 04382 46/// /3608 10043 21030 39930 49930 57003;",
"04382099999","2010-10-02T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0043,1","-0028,1","09924,1","99999,9,09924,1","7,1,006,1,+999,9",,"SYN060AAXX  02214 04382 46/// /3512 10043 21028 39924 49924 57006;",
"04382099999","2010-10-03T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0034,1","-0030,1","09917,1","99999,9,09917,1","7,1,007,1,+999,9",,"SYN060AAXX  03004 04382 46/// /2708 10034 21030 39917 49917 57007;",
"04382099999","2010-10-03T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0032,1","-0040,1","09898,1","99999,9,09898,1","7,1,019,1,+999,9",,"SYN060AAXX  03034 04382 46/// /2506 10032 21040 39898 49898 57019;",
"04382099999","2010-10-03T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0031,1","-0046,1","09876,1","99999,9,09876,1","7,1,022,1,+999,9",,"SYN060AAXX  03064 04382 46/// /2503 10031 21046 39876 49876 57022;",
"04382099999","2010-10-03T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0021,1","-0030,1","09861,1","99999,9,09861,1","7,1,015,1,+999,9",,"SYN060AAXX  03094 04382 46/// /2303 10021 21030 39861 49861 57015;",
"04382099999","2010-10-03T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0040,1","-0055,1","09848,1","99999,9,09848,1","7,1,013,1,+999,9",,"SYN060AAXX  03124 04382 46/// /3103 10040 21055 39848 49848 57013;",
"04382099999","2010-10-03T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0036,1","+0003,1","09828,1","99999,9,09828,1","7,1,020,1,+999,9",,"SYN060AAXX  03154 04382 46/// /3418 10036 20003 39828 49828 57020;",
"04382099999","2010-10-03T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0035,1","+0029,1","09812,1","99999,9,09812,1","7,1,016,1,+999,9",,"SYN060AAXX  03184 04382 46/// /3410 10035 20029 39812 49812 57016;",
"04382099999","2010-10-03T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0035,1","+0005,1","09801,1","99999,9,09801,1","7,1,011,1,+999,9",,"SYN060AAXX  03214 04382 46/// /2202 10035 20005 39801 49801 57011;",
"04382099999","2010-10-04T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0032,1","+0002,1","09798,1","99999,9,09798,1","7,1,003,1,+999,9",,"SYN060AAXX  04004 04382 46/// /3509 10032 20002 39798 49798 57003;",
"04382099999","2010-10-04T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0033,1","+0015,1","09794,1","99999,9,09794,1","7,1,004,1,+999,9",,"SYN060AAXX  04034 04382 46/// /3311 10033 20015 39794 49794 57004;",
"04382099999","2010-10-04T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0038,1","+0007,1","09799,1","99999,9,09799,1","2,1,005,1,+999,9",,"SYN060AAXX  04064 04382 46/// /2903 10038 20007 39799 49799 52005;",
"04382099999","2010-10-04T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0037,1","+0012,1","09808,1","99999,9,09808,1","2,1,009,1,+999,9",,"SYN060AAXX  04094 04382 46/// /3204 10037 20012 39808 49808 52009;",
"04382099999","2010-10-04T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0031,1","+0010,1","09821,1","99999,9,09821,1","2,1,013,1,+999,9",,"SYN060AAXX  04124 04382 46/// /3514 10031 20010 39821 49821 52013;",
"04382099999","2010-10-04T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0045,1","+0018,1","09834,1","99999,9,09834,1","2,1,013,1,+999,9",,"SYN060AAXX  04154 04382 46/// /3515 10045 20018 39834 49834 52013;",
"04382099999","2010-10-04T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0087,1","99999,9,9,N","999999,9,N,1","+0048,1","+0018,1","09854,1","99999,9,09854,1","2,1,020,1,+999,9",,"SYN060AAXX  04184 04382 46/// /3517 10048 20018 39854 49854 52020;",
"04382099999","2010-10-04T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,N,1","+0049,1","+0027,1","09874,1","99999,9,09874,1","2,1,020,1,+999,9",,"SYN060AAXX  04214 04382 46/// /3415 10049 20027 39874 49874 52020;",
"04382099999","2010-10-05T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,N,1","+0052,1","+0027,1","09883,1","99999,9,09883,1","2,1,009,1,+999,9",,"SYN060AAXX  05004 04382 46/// /3413 10052 20027 39883 49883 52009;",
"04382099999","2010-10-05T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0051,1","+0024,1","09880,1","99999,9,09880,1","7,1,003,1,+999,9",,"SYN060AAXX  05034 04382 46/// /1502 10051 20024 39880 49880 57003;",
"04382099999","2010-10-05T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","310,1,N,0005,1","99999,9,9,N","999999,9,N,1","+0051,1","+0021,1","09871,1","99999,9,09871,1","7,1,009,1,+999,9",,"SYN060AAXX  05064 04382 46/// /3101 10051 20021 39871 49871 57009;",
"04382099999","2010-10-05T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0044,1","+0019,1","09867,1","99999,9,09867,1","7,1,004,1,+999,9",,"SYN060AAXX  05094 04382 46/// /2803 10044 20019 39867 49867 57004;",
"04382099999","2010-10-05T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","09857,1","99999,9,09857,1","7,1,010,1,+999,9",,"SYN054AAXX  05124 04382 46/// /2302 29096 39857 49857 57010;",
"04382099999","2010-10-05T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0043,1","+0028,1","09843,1","99999,9,09843,1","7,1,014,1,+999,9",,"SYN060AAXX  05154 04382 46/// /3611 10043 20028 39843 49843 57014;",
"04382099999","2010-10-05T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0032,1","+0030,1","09829,1","99999,9,09829,1","7,1,014,1,+999,9",,"SYN060AAXX  05184 04382 46/// /3514 10032 20030 39829 49829 57014;",
"04382099999","2010-10-05T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","999999,9,N,1","+0025,1","+0023,1","09818,1","99999,9,09818,1","7,1,011,1,+999,9",,"SYN060AAXX  05214 04382 46/// /3616 10025 20023 39818 49818 57011;",
"04382099999","2010-10-06T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0027,1","+0027,1","09799,1","99999,9,09799,1","7,1,019,1,+999,9",,"SYN060AAXX  06004 04382 46/// /3519 10027 20027 39799 49799 57019;",
"04382099999","2010-10-06T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0014,1","+0013,1","09782,1","99999,9,09782,1","7,1,017,1,+999,9",,"SYN060AAXX  06034 04382 46/// /3526 10014 20013 39782 49782 57017;",
"04382099999","2010-10-06T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0139,1","99999,9,9,N","999999,9,N,1","+0016,1","+0012,1","09769,1","99999,9,09769,1","7,1,013,1,+999,9",,"SYN060AAXX  06064 04382 46/// /3527 10016 20012 39769 49769 57013;",
"04382099999","2010-10-06T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0149,1","99999,9,9,N","999999,9,N,1","+0028,1","+0026,1","09773,1","99999,9,09773,1","2,1,004,1,+999,9",,"SYN060AAXX  06094 04382 46/// /0129 10028 20026 39773 49773 52004;",
"04382099999","2010-10-06T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","360,1,N,0164,1","99999,9,9,N","999999,9,N,1","+0029,1","+0016,1","09777,1","99999,9,09777,1","2,1,004,1,+999,9",,"SYN060AAXX  06124 04382 46/// /3632 10029 20016 39777 49777 52004;",
"04382099999","2010-10-06T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0033,1","+0018,1","09791,1","99999,9,09791,1","2,1,014,1,+999,9",,"SYN060AAXX  06154 04382 46/// /3525 10033 20018 39791 49791 52014;",
